"individual_1","individual_2","total_length"
"ERS724868","S_Georgian-2",3971000
"ERS724868","S_Japanese-1",14129000
"ERS724868","S_Papuan-7",13350368
"ERS724868","ERS724856",16592000
"ERS724868","S_Sindhi-2",5122000
"ERS724868","S_Papuan-10",16499002
"ERS724868","UV1003",15945950
"ERS724868","ERS700550",15569000
"ERS724868","S_Kinh-1",13604000
"ERS724868","ERS724872",14421000
"ERS724868","UV1134",15691739
"ERS724868","S_Yemenite_Jew-1",3400000
"ERS724868","ERS724863",14504000
"ERS724868","S_Ami-1",14035000
"ERS724868","S_Czech-2",4804000
"ERS724868","UV925",17565326
"ERS724868","13784_4",10144000
"ERS724868","S_Spanish-2",3412000
"ERS724868","S_Balochi-1",5528000
"ERS724868","S_French-1",3424000
"ERS724868","13784_3",8619000
"ERS724868","UV944",14435296
"ERS724868","S_Papuan-5",16340897
"ERS724868","S_Tu-1",13597000
"ERS724868","S_Japanese-3",13735000
"ERS724868","S_Finnish-3",5038000
"ERS724868","UV1043",12106010
"ERS724868","S_French-2",4092000
"ERS724868","ERS699829",13368000
"ERS724868","S_Jordanian-3",3652000
"ERS724868","MEN05",8259000
"ERS724868","TAR03",7728000
"ERS724868","S_Aleut-1",9960000
"ERS724868","UV518",13569676
"ERS724868","S_Kalash-1",6120000
"ERS724868","S_Oroqen-2",13610000
"ERS724868","UV1042",9899246
"ERS724868","ERS700556",14224000
"ERS724868","S_Makrani-1",5440000
"ERS724868","S_Miao-1",13265000
"ERS724868","UV929",18758832
"ERS724868","S_Naxi-3",12260000
"ERS724868","S_She-2",13719000
"ERS724868","ERS985091",13673000
"ERS724868","ERS700546",14508000
"ERS724868","S_Yi-2",13057000
"ERS724868","S_Tujia-1",13600000
"ERS724868","ERS700532",15104000
"ERS724868","ERS724862",13386000
"ERS724868","S_BedouinB-2",2638000
"ERS724868","S_Armenian-1",4509000
"ERS724868","UV043",11095101
"ERS724868","UV305",11303742
"ERS724868","S_Balochi-2",5073000
"ERS724868","S_Bengali-1",6678000
"ERS724868","13784_2",8663000
"ERS724868","UV1196",15363679
"ERS724868","UV979",18630186
"ERS724868","S_Iraqi_Jew-2",3167000
"ERS724868","S_Naxi-1",11769000
"ERS724868","UV958",16082924
"ERS724868","UV897",14693943
"ERS724868","ERS724855",13920000
"ERS724868","S_Hezhen-1",13278000
"ERS724868","S_Chukchi-1",8411000
"ERS724868","S_Adygei-1",4907000
"ERS724868","S_Iranian-2",4211000
"ERS724868","S_Yakut-1",12411000
"ERS724868","S_Palestinian-2",4240000
"ERS724868","BUN03",9491000
"ERS724868","S_Relli-2",6253000
"ERS724868","S_Papuan-3",14364602
"ERS724868","S_Burmese-1",14425000
"ERS724868","ERS724865",15612000
"ERS724868","S_Icelandic-2",4036000
"ERS724868","ERS724858",15595000
"ERS724868","ERS724876",13682000
"ERS724868","S_Palestinian-1",3834000
"ERS724868","ERS700553",15423000
"ERS724868","ERS700542",14959000
"ERS724868","S_Papuan-1",17701987
"ERS724868","S_Daur-2",12123000
"ERS724868","ERS724860",14081000
"ERS724868","S_Papuan-4",13363116
"ERS724868","UV886",12806720
"ERS724868","UV919",15380205
"ERS724868","ERS699816",10720000
"ERS724868","S_Jordanian-1",3751000
"ERS724868","S_Sindhi-1",7934000
"ERS724868","UV1224",10120449
"ERS724868","S_Brahmin-1",6197000
"ERS724868","S_Yadava-2",6006000
"ERS724868","S_Saami-1",7139000
"ERS724868","S_Icelandic-1",4274000
"ERS724868","UV1230",12536902
"ERS724868","S_Oroqen-1",13695000
"ERS724868","S_Papuan-8",14419502
"ERS724868","S_Papuan-13",14692028
"ERS724868","UV580",14442978
"ERS724868","S_Sardinian-2",3154000
"ERS724868","S_Druze-1",4077000
"ERS724868","S_Hezhen-2",13006000
"ERS724868","13748_2",8411000
"ERS724868","13733_8",9047000
"ERS724868","S_Pathan-1",6288000
"ERS724868","ERS700529",12033000
"ERS724868","ERS700549",17801000
"ERS724868","S_Papuan-14",15255565
"ERS724868","S_Pathan-2",5086000
"ERS724868","S_Estonian-1",4376000
"ERS724868","ERS699823",12696000
"ERS724868","S_Iranian-1",3027000
"ERS724868","S_Mala-2",7568000
"ERS724868","S_Han-2",11752000
"ERS724868","S_Papuan-9",17149315
"ERS724868","S_Estonian-2",4440000
"ERS724868","S_Eskimo_Naukan-1",10003000
"ERS724868","UV1260",13376663
"ERS724868","S_She-1",12690000
"ERS724868","MEN03",9274000
"ERS724868","ERS985077",14065000
"ERS724868","S_Korean-2",12640000
"ERS724868","S_Kapu-2",6646000
"ERS724868","S_Lahu-1",11819000
"ERS724868","UV971",13154118
"ERS724868","UV927",14384776
"ERS724868","ERS699830",8202000
"ERS724868","ERS724873",13819000
"ERS724868","UV940",15955154
"ERS724868","UV500",14479481
"ERS724868","ERS699815",13934000
"ERS724868","S_Itelman-1",10500000
"ERS724868","MAR03",8040000
"ERS724868","S_Kapu-1",6985000
"ERS724868","UV923",14364340
"ERS724868","S_Mansi-1",8796000
"ERS724868","UV952",15064083
"ERS724868","MAR02",7167000
"ERS724868","BUN02",8074000
"ERS724868","S_Eskimo_Naukan-2",11370000
"ERS724868","S_Ulchi-1",14265000
"ERS724868","ERS700534",16643000
"ERS724868","S_Chechen-1",3696000
"ERS724868","MEN02",8762000
"ERS724868","ERS985092",13577000
"ERS724868","S_Papuan-6",15110871
"ERS724868","S_Kyrgyz-1",10829000
"ERS724868","S_Finnish-1",4045000
"ERS724868","UV986",12026705
"ERS724868","S_Ulchi-2",11586000
"ERS724868","ERS724870",13908000
"ERS724868","13748_1",8233000
"ERS724868","S_Mongola-1",14063000
"ERS724868","13748_7",8037000
"ERS724868","S_Adygei-2",4889000
"ERS724868","UV573",16874738
"ERS724868","S_Turkish-1",6101000
"ERS724868","S_Greek-1",3333000
"ERS724868","13748_3",7008000
"ERS724868","S_Jordanian-2",2466000
"ERS724868","ERS942344",12768000
"ERS724868","S_Uygur-2",9333000
"ERS724868","UV956",15453591
"ERS724868","S_Russian-2",6012000
"ERS724868","UV1266",12699872
"ERS724868","ERS724833",11321000
"ERS724868","ERS700531",13716000
"ERS724868","SS6004472",7712000
"ERS724868","ERS699821",15569000
"ERS724868","S_Ami-2",12295000
"ERS724868","ERS724849",9021000
"ERS724868","ERS700552",13927000
"ERS724868","ERS700533",11915000
"ERS724868","S_Samaritan-1",3790000
"ERS724868","S_Orcadian-2",3408000
"ERS724868","S_Punjabi-3",4892000
"ERS724868","TAR04",7522000
"ERS724868","ERS699826",16136000
"ERS724868","S_Aleut-2",8153000
"ERS724868","ERS724871",13657000
"ERS724868","ERS699825",13823000
"ERS724868","S_Bergamo-1",4739000
"ERS724868","MAR01",7174000
"ERS724868","S_North_Ossetian-1",4932000
"ERS724868","S_Punjabi-4",6730000
"ERS724868","S_Basque-2",4255000
"ERS724868","S_Madiga-2",6508000
"ERS724868","S_Armenian-2",4537000
"ERS724868","S_Tuscan-2",2935000
"ERS724868","KUN01",8237000
"ERS724868","S_Mongola-2",12796000
"ERS724868","S_Burusho-2",6708000
"ERS724868","S_Mansi-2",6861000
"ERS724868","S_Hazara-2",9187000
"ERS724868","MEN04",8166000
"ERS724868","13748_4",11012000
"ERS724868","S_Even-3",12112000
"ERS724868","ERS699814",15126000
"ERS724868","ERS700544",15405000
"ERS724868","S_Bulgarian-2",4741000
"ERS724868","ERS985078",16182000
"ERS724868","KUN04",7611000
"ERS724868","ERS724869",14022000
"ERS724868","TAR01",8515000
"ERS724868","S_Hungarian-2",5392000
"ERS724868","S_Atayal-1",10391000
"ERS724868","ERS700561",14287000
"ERS724868","S_Cambodian-1",11317000
"ERS724868","S_Xibo-1",13908000
"ERS724868","13784_1",8996000
"ERS724868","S_Tlingit-2",8425000
"ERS724868","13748_5",8162000
"ERS724868","UV946",11456236
"ERS724868","S_Eskimo_Sireniki-2",11098000
"ERS724868","S_Tu-2",14175000
"ERS724868","S_Punjabi-2",6959000
"ERS724868","ERS724864",13997000
"ERS724868","S_Altaian-1",11998000
"ERS724868","TAR02",6889000
"ERS724868","ERS700541",15540000
"ERS724868","ERS700536",16101000
"ERS724868","S_English-1",3285000
"ERS724868","S_Papuan-2",18975257
"ERS724868","S_Eskimo_Sireniki-1",9973000
"ERS724868","S_English-2",3291000
"ERS724868","UV1263",13530755
"ERS724868","S_Even-2",11608000
"ERS724868","ERS724851",9770000
"ERS724868","S_Kalash-2",6108000
"ERS724868","S_Dai-1",13772000
"ERS724868","S_Basque-1",6016000
"ERS724868","MEN01",8450000
"ERS724868","ERS699828",11817000
"ERS724868","ERS700554",14856000
"ERS724868","ERS700537",15033000
"ERS724868","S_Sardinian-1",3183000
"ERS724868","ERS724852",10604000
"ERS724868","S_Finnish-2",5902000
"ERS724868","S_Papuan-11",20100573
"ERS724868","ERS699817",13005000
"ERS724868","ERS700563",16946000
"ERS724868","13784_5",7257000
"ERS724868","S_Dai-2",13176000
"ERS724868","S_Japanese-2",12410000
"ERS724868","ERS700538",12923000
"ERS724868","S_Uygur-1",9539000
"ERS724868","S_BedouinB-1",2743000
"ERS724868","S_Madiga-1",6992000
"ERS724868","ERS724861",14685000
"ERS724868","S_Tujia-2",12247000
"ERS724868","MAR04",8325000
"ERS724868","S_Miao-2",10950000
"ERS724868","ERS700557",15176000
"ERS724868","S_Greek-2",2953000
"ERS724868","S_Punjabi-1",6761000
"ERS724868","BUN01",9778000
"ERS724868","S_Relli-1",8333000
"ERS724868","ERS724853",15069000
"ERS724868","ERS724874",13794000
"ERS724868","ERS985079",13436000
"ERS724868","KUN05",8816000
"ERS724868","ERS699819",14827000
"ERS724868","S_North_Ossetian-2",4693000
"ERS724868","S_Papuan-12",14526324
"ERS724868","S_Yakut-2",11298000
"ERS724868","S_Dai-3",12664000
"ERS724868","ERS700560",15152000
"ERS724868","S_Tajik-2",4625000
"ERS724868","S_Russian-1",6289000
"ERS724868","ERS699818",13503000
"ERS724868","BUN04",8591000
"ERS724868","ERS724835",14164000
"ERS724868","S_Bengali-2",7486000
"ERS724868","ERS724854",14845000
"ERS724868","UV964",14974617
"ERS724868","S_Khonda_Dora-1",9658000
"ERS724868","S_Abkhasian-1",4948000
"ERS724868","ERS699822",13005000
"ERS724868","ERS724850",7698000
"ERS724868","ERS724866",14711000
"ERS724868","S_Burusho-1",6811000
"ERS724868","ERS724848",13493000
"ERS724868","S_Irula-1",8112000
"ERS724868","UV931",16445581
"ERS724868","S_Yadava-1",6681000
"ERS724868","S_Druze-2",2513000
"ERS724868","UV910",12874362
"ERS724868","S_Korean-1",14931000
"ERS724868","S_Georgian-1",4678000
"ERS724868","S_Orcadian-1",5931000
"ERS724868","ERS699811",10687000
"ERS724868","S_Tajik-1",3405000
"ERS724868","S_Eskimo_Chaplin-1",12311000
"ERS724868","KUN03",7948000
"ERS724868","ERS700559",13402000
"ERS724868","S_Thai-2",12283000
"ERS724868","ERS724857",13363000
"ERS724868","S_Even-1",12590000
"ERS724868","ERS724834",15013000
"ERS724868","S_Hungarian-1",3802000
"ERS724868","MAR05",8319000
"ERS724868","ERS699820",15495000
"ERS724868","S_Makrani-2",4446000
"ERS724868","S_Cambodian-2",9925000
"ERS724868","ERS724859",12511000
"ERS724868","ERS724875",13031000
"ERS724868","13748_6",7754000
"ERS724868","S_Lahu-2",12336000
"ERS724868","S_Irula-2",4906000
"ERS724868","ERS699812",13359000
"ERS724868","S_Turkish-2",4051000
"ERS724868","S_Yemenite_Jew-2",4621000
"ERS724868","S_Brahui-2",5324000
"ERS724868","S_Iraqi_Jew-1",3472000
"ERS724868","ERS700535",16300000
"ERS724868","S_Kyrgyz-2",10924000
"ERS724868","ERS985090",15513000
"ERS724868","ERS700543",14748000
"ERS724868","ERS984054",14846000
"ERS724868","S_Brahui-1",4864000
"ERS724868","S_Mala-3",7918000
"ERS724868","S_Han-1",14200000
"ERS724868","S_Naxi-2",14824000
"ERS724868","S_Saami-2",8226000
"ERS724868","ERS700558",14817000
"ERS724868","S_Tubalar-1",12640000
"ERS724868","S_Lezgin-1",4403000
"ERS724868","S_Polish-1",4316000
"ERS724868","ERS700562",14094000
"ERS724868","S_Kusunda-2",7619000
"ERS724868","S_Xibo-2",15244000
"ERS724868","S_Lezgin-2",4854000
"ERS724868","ERS724867",14195000
"ERS724868","S_Norwegian-1",4626000
"ERS724868","ERS699827",11680000
"ERS724868","S_Bulgarian-1",3803000
"ERS724868","ERS699813",14036000
"ERS724868","S_Abkhasian-2",2618000
"ERS724868","S_Brahmin-2",6607000
"ERS724868","S_Kinh-2",11798000
"ERS724868","S_Tuscan-1",4699000
"ERS724868","S_Spanish-1",3532000
"ERS724868","S_Yi-1",12040000
"ERS724868","S_Thai-1",15424000
"ERS724868","S_Palestinian-3",3250000
"ERS724868","BUN05",8178000
"ERS724868","S_Bergamo-2",4016000
"ERS724868","13748_8",7695000
"ERS724868","S_Kusunda-1",10098000
"ERS724868","S_Tlingit-1",6797000
"ERS724868","S_Albanian-1",3752000
"ERS724868","S_Tubalar-2",11869000
"ERS724868","ERS699824",14058000
"S_Hazara-1","TAR05",6831000
"S_Hazara-1","S_Georgian-2",6432000
"S_Hazara-1","S_Japanese-1",8646000
"S_Hazara-1","S_Papuan-7",10944510
"S_Hazara-1","ERS724856",10613000
"S_Hazara-1","S_Sindhi-2",5024000
"S_Hazara-1","S_Papuan-10",16326580
"S_Hazara-1","UV1003",15870165
"S_Hazara-1","ERS700550",10813000
"S_Hazara-1","S_Kinh-1",10977000
"S_Hazara-1","ERS724872",11945000
"S_Hazara-1","UV1134",11745377
"S_Hazara-1","S_Yemenite_Jew-1",3199000
"S_Hazara-1","ERS724863",8906000
"S_Hazara-1","S_Ami-1",8759000
"S_Hazara-1","S_Czech-2",5495000
"S_Hazara-1","UV925",14946119
"S_Hazara-1","13784_4",6279000
"S_Hazara-1","S_Spanish-2",4366000
"S_Hazara-1","S_Balochi-1",5754000
"S_Hazara-1","S_French-1",3958000
"S_Hazara-1","13784_3",8320000
"S_Hazara-1","UV944",10598697
"S_Hazara-1","S_Papuan-5",11322238
"S_Hazara-1","S_Tu-1",10125000
"S_Hazara-1","S_Japanese-3",10490000
"S_Hazara-1","S_Finnish-3",8348000
"S_Hazara-1","UV1043",11267857
"S_Hazara-1","S_French-2",5268000
"S_Hazara-1","ERS699829",7793000
"S_Hazara-1","S_Jordanian-3",3631000
"S_Hazara-1","MEN05",7005000
"S_Hazara-1","TAR03",6901000
"S_Hazara-1","S_Aleut-1",10092000
"S_Hazara-1","UV518",10938623
"S_Hazara-1","S_Kalash-1",6169000
"S_Hazara-1","S_Oroqen-2",9812000
"S_Hazara-1","UV1042",10889354
"S_Hazara-1","ERS700556",10404000
"S_Hazara-1","S_Makrani-1",6269000
"S_Hazara-1","S_Miao-1",10057000
"S_Hazara-1","UV929",15063213
"S_Hazara-1","S_Naxi-3",9209000
"S_Hazara-1","S_She-2",9993000
"S_Hazara-1","ERS985091",9883000
"S_Hazara-1","ERS700546",9985000
"S_Hazara-1","S_Yi-2",10139000
"S_Hazara-1","S_Tujia-1",10620000
"S_Hazara-1","ERS700532",7748000
"S_Hazara-1","ERS724862",10609000
"S_Hazara-1","S_BedouinB-2",2044000
"S_Hazara-1","S_Armenian-1",5179000
"S_Hazara-1","UV043",7877779
"S_Hazara-1","UV305",8649128
"S_Hazara-1","S_Balochi-2",6674000
"S_Hazara-1","S_Bengali-1",7708000
"S_Hazara-1","13784_2",7681000
"S_Hazara-1","UV1196",12130226
"S_Hazara-1","UV979",11567335
"S_Hazara-1","S_Iraqi_Jew-2",4073000
"S_Hazara-1","S_Naxi-1",7805000
"S_Hazara-1","UV958",11207728
"S_Hazara-1","UV897",10277847
"S_Hazara-1","ERS724855",10157000
"S_Hazara-1","S_Hezhen-1",9385000
"S_Hazara-1","S_Chukchi-1",7227000
"S_Hazara-1","S_Adygei-1",5383000
"S_Hazara-1","S_Iranian-2",5460000
"S_Hazara-1","S_Yakut-1",12089000
"S_Hazara-1","S_Palestinian-2",4573000
"S_Hazara-1","BUN03",7971000
"S_Hazara-1","S_Relli-2",5598000
"S_Hazara-1","S_Papuan-3",12405975
"S_Hazara-1","S_Burmese-1",9483000
"S_Hazara-1","ERS724865",11098000
"S_Hazara-1","S_Icelandic-2",5361000
"S_Hazara-1","ERS724858",10148000
"S_Hazara-1","ERS724876",10320000
"S_Hazara-1","S_Palestinian-1",3397000
"S_Hazara-1","ERS700553",8645000
"S_Hazara-1","ERS700542",9812000
"S_Hazara-1","S_Papuan-1",12760580
"S_Hazara-1","S_Daur-2",8792000
"S_Hazara-1","ERS724860",9172000
"S_Hazara-1","S_Papuan-4",13131213
"S_Hazara-1","UV886",10244402
"S_Hazara-1","UV919",12479734
"S_Hazara-1","ERS699816",5833000
"S_Hazara-1","S_Jordanian-1",2543000
"S_Hazara-1","S_Sindhi-1",7155000
"S_Hazara-1","UV1224",9767929
"S_Hazara-1","S_Brahmin-1",5791000
"S_Hazara-1","S_Yadava-2",5372000
"S_Hazara-1","S_Saami-1",6748000
"S_Hazara-1","S_Icelandic-1",6251000
"S_Hazara-1","UV1230",11758535
"S_Hazara-1","S_Oroqen-1",10528000
"S_Hazara-1","S_Papuan-8",11891989
"S_Hazara-1","S_Papuan-13",12807839
"S_Hazara-1","UV580",12289757
"S_Hazara-1","S_Sardinian-2",4070000
"S_Hazara-1","S_Druze-1",4160000
"S_Hazara-1","S_Hezhen-2",8745000
"S_Hazara-1","13748_2",6947000
"S_Hazara-1","13733_8",6458000
"S_Hazara-1","S_Pathan-1",5167000
"S_Hazara-1","ERS700529",8797000
"S_Hazara-1","ERS700549",9149000
"S_Hazara-1","S_Papuan-14",14385656
"S_Hazara-1","S_Pathan-2",6341000
"S_Hazara-1","S_Estonian-1",4392000
"S_Hazara-1","ERS699823",9966000
"S_Hazara-1","S_Iranian-1",3872000
"S_Hazara-1","S_Mala-2",6187000
"S_Hazara-1","S_Han-2",9094000
"S_Hazara-1","S_Papuan-9",14974909
"S_Hazara-1","S_Estonian-2",4698000
"S_Hazara-1","S_Eskimo_Naukan-1",8956000
"S_Hazara-1","UV1260",13517819
"S_Hazara-1","S_She-1",10326000
"S_Hazara-1","MEN03",7436000
"S_Hazara-1","ERS985077",8858000
"S_Hazara-1","S_Korean-2",10574000
"S_Hazara-1","S_Kapu-2",6227000
"S_Hazara-1","S_Lahu-1",8011000
"S_Hazara-1","UV971",10905092
"S_Hazara-1","UV927",10678555
"S_Hazara-1","ERS699830",7606000
"S_Hazara-1","ERS724873",8785000
"S_Hazara-1","UV940",11982905
"S_Hazara-1","UV500",12062597
"S_Hazara-1","ERS699815",9297000
"S_Hazara-1","S_Itelman-1",10138000
"S_Hazara-1","MAR03",7165000
"S_Hazara-1","S_Kapu-1",5602000
"S_Hazara-1","UV923",9907094
"S_Hazara-1","S_Mansi-1",9413000
"S_Hazara-1","UV952",12961350
"S_Hazara-1","MAR02",7515000
"S_Hazara-1","BUN02",6520000
"S_Hazara-1","S_Eskimo_Naukan-2",9008000
"S_Hazara-1","S_Ulchi-1",11461000
"S_Hazara-1","ERS700534",10265000
"S_Hazara-1","S_Chechen-1",5399000
"S_Hazara-1","MEN02",6708000
"S_Hazara-1","ERS985092",7865000
"S_Hazara-1","S_Papuan-6",14723401
"S_Hazara-1","S_Kyrgyz-1",9857000
"S_Hazara-1","S_Finnish-1",6504000
"S_Hazara-1","UV986",11263600
"S_Hazara-1","S_Ulchi-2",8475000
"S_Hazara-1","ERS724870",9112000
"S_Hazara-1","13748_1",6774000
"S_Hazara-1","S_Mongola-1",9589000
"S_Hazara-1","13748_7",7437000
"S_Hazara-1","S_Adygei-2",6687000
"S_Hazara-1","UV573",14673552
"S_Hazara-1","S_Turkish-1",6614000
"S_Hazara-1","S_Greek-1",4672000
"S_Hazara-1","13748_3",6648000
"S_Hazara-1","S_Jordanian-2",4577000
"S_Hazara-1","ERS942344",9191000
"S_Hazara-1","S_Uygur-2",7700000
"S_Hazara-1","UV956",12203505
"S_Hazara-1","S_Russian-2",7096000
"S_Hazara-1","UV1266",13552490
"S_Hazara-1","ERS724833",8331000
"S_Hazara-1","ERS700531",9023000
"S_Hazara-1","SS6004472",6697000
"S_Hazara-1","ERS699821",9468000
"S_Hazara-1","S_Ami-2",8457000
"S_Hazara-1","ERS724849",6546000
"S_Hazara-1","ERS700552",9910000
"S_Hazara-1","ERS700533",9251000
"S_Hazara-1","S_Samaritan-1",4231000
"S_Hazara-1","S_Orcadian-2",5182000
"S_Hazara-1","S_Punjabi-3",5415000
"S_Hazara-1","TAR04",6051000
"S_Hazara-1","ERS699826",8599000
"S_Hazara-1","S_Aleut-2",10094000
"S_Hazara-1","ERS724871",9666000
"S_Hazara-1","ERS699825",9092000
"S_Hazara-1","S_Bergamo-1",5001000
"S_Hazara-1","MAR01",6003000
"S_Hazara-1","S_North_Ossetian-1",5805000
"S_Hazara-1","S_Punjabi-4",6009000
"S_Hazara-1","S_Basque-2",4480000
"S_Hazara-1","S_Madiga-2",6803000
"S_Hazara-1","S_Armenian-2",6347000
"S_Hazara-1","S_Tuscan-2",6118000
"S_Hazara-1","KUN01",7109000
"S_Hazara-1","S_Mongola-2",7372000
"S_Hazara-1","S_Burusho-2",7521000
"S_Hazara-1","S_Mansi-2",6972000
"S_Hazara-1","S_Hazara-2",9507000
"S_Hazara-1","MEN04",7222000
"S_Hazara-1","13748_4",9486000
"S_Hazara-1","S_Even-3",10394000
"S_Hazara-1","ERS699814",9947000
"S_Hazara-1","ERS700544",9866000
"S_Hazara-1","S_Bulgarian-2",6560000
"S_Hazara-1","ERS985078",9577000
"S_Hazara-1","KUN04",6582000
"S_Hazara-1","ERS724869",9970000
"S_Hazara-1","TAR01",5582000
"S_Hazara-1","S_Hungarian-2",6631000
"S_Hazara-1","S_Atayal-1",9255000
"S_Hazara-1","ERS700561",10541000
"S_Hazara-1","S_Cambodian-1",8211000
"S_Hazara-1","S_Xibo-1",8354000
"S_Hazara-1","13784_1",6709000
"S_Hazara-1","S_Tlingit-2",9022000
"S_Hazara-1","13748_5",5832000
"S_Hazara-1","UV946",9336821
"S_Hazara-1","S_Eskimo_Sireniki-2",8942000
"S_Hazara-1","S_Tu-2",9409000
"S_Hazara-1","S_Punjabi-2",5965000
"S_Hazara-1","ERS724864",8142000
"S_Hazara-1","S_Altaian-1",10431000
"S_Hazara-1","TAR02",6550000
"S_Hazara-1","ERS700541",10208000
"S_Hazara-1","ERS700536",9841000
"S_Hazara-1","S_English-1",4886000
"S_Hazara-1","S_Papuan-2",13554434
"S_Hazara-1","S_Eskimo_Sireniki-1",8916000
"S_Hazara-1","S_English-2",4436000
"S_Hazara-1","UV1263",11576082
"S_Hazara-1","S_Even-2",9754000
"S_Hazara-1","ERS724851",7734000
"S_Hazara-1","S_Kalash-2",6181000
"S_Hazara-1","S_Dai-1",8793000
"S_Hazara-1","S_Basque-1",5857000
"S_Hazara-1","MEN01",7802000
"S_Hazara-1","ERS699828",9375000
"S_Hazara-1","ERS700554",9623000
"S_Hazara-1","ERS700537",10954000
"S_Hazara-1","S_Sardinian-1",6012000
"S_Hazara-1","ERS724852",7562000
"S_Hazara-1","S_Finnish-2",6709000
"S_Hazara-1","S_Papuan-11",12541956
"S_Hazara-1","ERS699817",8540000
"S_Hazara-1","ERS700563",11936000
"S_Hazara-1","13784_5",6114000
"S_Hazara-1","S_Dai-2",9637000
"S_Hazara-1","S_Japanese-2",9123000
"S_Hazara-1","ERS700538",8494000
"S_Hazara-1","S_Uygur-1",8632000
"S_Hazara-1","S_BedouinB-1",3219000
"S_Hazara-1","S_Madiga-1",6240000
"S_Hazara-1","ERS724861",7936000
"S_Hazara-1","S_Tujia-2",8126000
"S_Hazara-1","MAR04",6506000
"S_Hazara-1","S_Miao-2",8302000
"S_Hazara-1","ERS700557",1e+07
"S_Hazara-1","S_Greek-2",4669000
"S_Hazara-1","S_Punjabi-1",6337000
"S_Hazara-1","BUN01",7413000
"S_Hazara-1","S_Relli-1",7919000
"S_Hazara-1","ERS724853",8457000
"S_Hazara-1","ERS724874",8913000
"S_Hazara-1","ERS985079",8983000
"S_Hazara-1","KUN05",6450000
"S_Hazara-1","ERS699819",10351000
"S_Hazara-1","S_North_Ossetian-2",5434000
"S_Hazara-1","S_Papuan-12",11901588
"S_Hazara-1","S_Yakut-2",9166000
"S_Hazara-1","S_Dai-3",8344000
"S_Hazara-1","ERS700560",9248000
"S_Hazara-1","S_Tajik-2",6304000
"S_Hazara-1","S_Russian-1",6509000
"S_Hazara-1","ERS699818",9782000
"S_Hazara-1","BUN04",7974000
"S_Hazara-1","ERS724835",8705000
"S_Hazara-1","S_Bengali-2",8754000
"S_Hazara-1","ERS724854",9437000
"S_Hazara-1","UV964",10162780
"S_Hazara-1","S_Khonda_Dora-1",7295000
"S_Hazara-1","S_Abkhasian-1",6174000
"S_Hazara-1","ERS699822",8879000
"S_Hazara-1","ERS724850",7143000
"S_Hazara-1","ERS724866",9585000
"S_Hazara-1","S_Burusho-1",6096000
"S_Hazara-1","ERS724848",9611000
"S_Hazara-1","S_Irula-1",7179000
"S_Hazara-1","UV931",11711036
"S_Hazara-1","S_Yadava-1",6796000
"S_Hazara-1","S_Druze-2",3930000
"S_Hazara-1","UV910",9543374
"S_Hazara-1","S_Korean-1",9435000
"S_Hazara-1","S_Georgian-1",6651000
"S_Hazara-1","S_Orcadian-1",6208000
"S_Hazara-1","ERS699811",9302000
"S_Hazara-1","S_Tajik-1",5126000
"S_Hazara-1","S_Eskimo_Chaplin-1",8105000
"S_Hazara-1","KUN03",5469000
"S_Hazara-1","ERS700559",9990000
"S_Hazara-1","S_Thai-2",8507000
"S_Hazara-1","ERS724857",9029000
"S_Hazara-1","S_Even-1",9643000
"S_Hazara-1","ERS724834",8536000
"S_Hazara-1","S_Hungarian-1",4745000
"S_Hazara-1","MAR05",8235000
"S_Hazara-1","ERS699820",9141000
"S_Hazara-1","S_Makrani-2",4103000
"S_Hazara-1","S_Cambodian-2",8188000
"S_Hazara-1","ERS724859",8648000
"S_Hazara-1","ERS724875",10888000
"S_Hazara-1","13748_6",6675000
"S_Hazara-1","S_Lahu-2",8699000
"S_Hazara-1","S_Irula-2",5391000
"S_Hazara-1","ERS699812",9130000
"S_Hazara-1","S_Turkish-2",4401000
"S_Hazara-1","S_Yemenite_Jew-2",4985000
"S_Hazara-1","S_Brahui-2",5669000
"S_Hazara-1","S_Iraqi_Jew-1",5367000
"S_Hazara-1","ERS700535",10035000
"S_Hazara-1","S_Kyrgyz-2",8369000
"S_Hazara-1","ERS985090",9188000
"S_Hazara-1","ERS700543",9615000
"S_Hazara-1","ERS984054",10073000
"S_Hazara-1","S_Brahui-1",4104000
"S_Hazara-1","S_Mala-3",6652000
"S_Hazara-1","S_Han-1",9829000
"S_Hazara-1","S_Naxi-2",8695000
"S_Hazara-1","S_Saami-2",7261000
"S_Hazara-1","ERS700558",10112000
