"individual_1","individual_2","shared_x","shared_epas"
"S_Russian-2","S_Even-3",10000,0
"S_Russian-2","ERS724835",0,0
"S_Russian-2","S_Greek-2",0,0
"S_Russian-2","S_She-1",0,0
"S_Russian-2","S_North_Ossetian-1",0,0
"S_Russian-2","S_Yi-2",0,0
"S_Russian-2","S_Mala-2",0,0
"S_Russian-2","ERS985091",0,0
"S_Russian-2","S_Spanish-1",63000,0
"S_Russian-2","S_Punjabi-1",0,0
"S_Russian-2","S_Xibo-1",0,0
"S_Russian-2","S_Japanese-3",0,0
"S_Russian-2","S_French-1",0,0
"S_Russian-2","ERS699827",0,0
"S_Russian-2","S_Tujia-1",0,0
"S_Russian-2","ERS942344",0,0
"S_Russian-2","ERS724862",0,0
"S_Russian-2","13784_5",0,0
"S_Russian-2","S_Tubalar-1",0,0
"S_Russian-2","S_Aleut-1",0,0
"S_Russian-2","S_Albanian-1",0,0
"S_Russian-2","S_Czech-2",0,0
"S_Russian-2","ERS724852",106000,0
"S_Russian-2","S_Miao-2",0,0
"S_Russian-2","S_Lahu-2",0,0
"S_Russian-2","KUN05",0,0
"S_Russian-2","ERS700531",0,0
"S_Russian-2","S_Basque-1",0,0
"S_Russian-2","S_Bergamo-1",30000,0
"S_Russian-2","S_Norwegian-1",0,0
"S_Russian-2","ERS699822",0,0
"S_Russian-2","S_Makrani-2",0,0
"S_Russian-2","S_Armenian-1",0,0
"S_Russian-2","13748_1",0,0
"S_Russian-2","S_Turkish-1",0,0
"S_Russian-2","S_Yemenite_Jew-1",31000,0
"S_Russian-2","S_Eskimo_Naukan-1",0,0
"S_Russian-2","S_Bengali-1",0,0
"S_Russian-2","S_Eskimo_Naukan-2",0,0
"S_Russian-2","S_Yakut-1",0,0
"S_Russian-2","S_Hungarian-2",0,0
"S_Russian-2","S_Relli-2",0,0
"S_Russian-2","ERS724876",0,0
"S_Russian-2","ERS724869",0,0
"S_Russian-2","S_Eskimo_Sireniki-2",0,0
"S_Russian-2","S_Tajik-1",0,0
"S_Russian-2","S_BedouinB-1",0,0
"S_Russian-2","ERS699825",0,0
"S_Russian-2","ERS724872",0,0
"S_Russian-2","S_Iranian-1",13000,0
"S_Russian-2","ERS700536",0,0
"S_Russian-2","ERS699816",0,0
"S_Russian-2","S_Burmese-2",0,0
"S_Russian-2","ERS724834",0,0
"S_Russian-2","S_Kalash-2",0,0
"S_Russian-2","S_Punjabi-2",0,0
"S_Russian-2","S_Sindhi-2",38000,0
"S_Russian-2","S_Eskimo_Sireniki-1",0,0
"S_Russian-2","S_Mala-3",0,0
"S_Russian-2","S_Georgian-2",0,0
"S_Russian-2","ERS724849",0,0
"S_Russian-2","S_Mansi-1",0,0
"S_Russian-2","S_Spanish-2",31000,0
"S_Russian-2","S_Madiga-1",0,0
"S_Russian-2","ERS700541",0,0
"S_Russian-2","S_Iraqi_Jew-2",11000,0
"S_Russian-2","S_Ami-2",0,0
"S_Russian-2","ERS700562",0,0
"S_Russian-2","S_Sardinian-1",0,0
"S_Russian-2","ERS724867",0,0
"S_Russian-2","S_Mansi-2",0,0
"S_Oroqen-1","ERS699818",44000,0
"S_Oroqen-1","ERS699826",51000,0
"S_Oroqen-1","MAR01",7000,0
"S_Oroqen-1","TAR05",5000,0
"S_Oroqen-1","ERS700553",28000,0
"S_Oroqen-1","S_Jordanian-2",0,0
"S_Oroqen-1","UV1260",0,0
"S_Oroqen-1","S_Yadava-2",0,0
"S_Oroqen-1","KUN04",0,0
"S_Oroqen-1","S_Dai-1",75000,0
"S_Oroqen-1","S_Estonian-1",53000,0
"S_Oroqen-1","S_Hazara-2",69000,0
"S_Oroqen-1","S_Cambodian-2",0,0
"S_Oroqen-1","S_Ami-1",43000,0
"S_Oroqen-1","S_Brahmin-1",28000,0
"S_Oroqen-1","S_Adygei-2",0,0
"S_Oroqen-1","UV886",0,0
"S_Oroqen-1","S_Thai-1",2e+05,0
"S_Oroqen-1","S_Makrani-1",0,0
"S_Oroqen-1","ERS724856",0,0
"S_Oroqen-1","S_Bengali-2",0,0
"S_Oroqen-1","ERS724833",36000,0
"S_Oroqen-1","S_Han-2",37000,0
"S_Oroqen-1","S_Jordanian-1",0,0
"S_Oroqen-1","ERS700549",8000,0
"S_Oroqen-1","S_Brahui-1",0,0
"S_Oroqen-1","S_Eskimo_Chaplin-1",0,0
"S_Oroqen-1","S_Sindhi-1",0,0
"S_Oroqen-1","UV971",0,0
"S_Oroqen-1","S_Japanese-2",0,0
"S_Oroqen-1","UV946",0,0
"S_Oroqen-1","UV1224",7000,0
"S_Oroqen-1","S_Yi-1",0,0
"S_Oroqen-1","UV043",0,0
"S_Oroqen-1","S_Mongola-1",35000,0
"S_Oroqen-1","S_Papuan-1",117025,0
"S_Oroqen-1","S_Thai-2",0,0
"S_Oroqen-1","ERS699821",28000,0
"S_Oroqen-1","S_Brahui-2",8000,0
"S_Oroqen-1","ERS699830",0,0
"S_Oroqen-1","KUN02",0,0
"S_Oroqen-1","UV1003",0,0
"S_Oroqen-1","S_Papuan-3",136000,0
"S_Oroqen-1","UV1263",167000,0
"S_Oroqen-1","ERS700563",0,0
"S_Oroqen-1","S_Papuan-6",0,0
"S_Oroqen-1","S_Uygur-2",29000,0
"S_Oroqen-1","S_Han-1",73000,0
"S_Oroqen-1","TAR01",158000,0
"S_Oroqen-1","S_Kapu-1",0,0
"S_Oroqen-1","UV929",134000,0
"S_Oroqen-1","S_She-2",0,0
"S_Oroqen-1","BUN03",12000,0
"S_Oroqen-1","S_Dai-2",0,0
"S_Oroqen-1","ERS724873",0,0
"S_Oroqen-1","13784_4",193000,0
"S_Oroqen-1","S_Hezhen-1",136000,0
"S_Oroqen-1","S_Kyrgyz-1",51000,0
"S_Oroqen-1","BUN04",0,0
"S_Oroqen-1","S_Mongola-2",260000,0
"S_Oroqen-1","S_BedouinB-2",0,0
"S_Oroqen-1","ERS985090",178000,0
"S_Oroqen-1","MEN03",45000,0
"S_Oroqen-1","ERS700550",28000,0
"S_Oroqen-1","UV305",0,0
"S_Oroqen-1","ERS724848",21000,0
"S_Oroqen-1","UV1042",0,0
"S_Oroqen-1","UV1134",0,0
"S_Oroqen-1","ERS700544",187000,0
"S_Oroqen-1","BUN05",45000,0
"S_Oroqen-1","S_Estonian-2",125000,0
"S_Oroqen-1","S_Pathan-1",0,0
"S_Oroqen-1","S_Kusunda-1",193000,0
"S_Oroqen-1","S_Abkhasian-2",0,0
"S_Oroqen-1","ERS699817",193000,0
"S_Oroqen-1","S_Chukchi-1",0,0
"S_Oroqen-1","S_Turkish-2",0,0
"S_Oroqen-1","S_Aleut-2",0,0
"S_Oroqen-1","S_Samaritan-1",0,0
"S_Oroqen-1","S_Kinh-2",0,0
"S_Oroqen-1","ERS724850",28000,0
"S_Oroqen-1","UV573",0,0
"S_Oroqen-1","S_Russian-1",0,0
"S_Oroqen-1","ERS724858",0,0
"S_Oroqen-1","ERS724854",0,0
"S_Oroqen-1","S_Ulchi-1",0,0
"S_Oroqen-1","ERS724870",0,0
"S_Oroqen-1","S_Relli-1",0,0
"S_Oroqen-1","ERS724871",0,0
"S_Oroqen-1","ERS700543",33000,0
"S_Oroqen-1","ERS985078",79000,0
"S_Oroqen-1","13748_7",0,0
"S_Oroqen-1","S_Irula-1",0,0
"S_Oroqen-1","ERS984054",51000,0
"S_Oroqen-1","S_Papuan-14",324131,0
"S_Oroqen-1","ERS985079",0,0
"S_Oroqen-1","S_Oroqen-2",193000,0
"S_Oroqen-1","S_Naxi-3",84000,0
"S_Oroqen-1","UV580",0,0
"S_Oroqen-1","S_Druze-1",176000,0
"S_Oroqen-1","S_Palestinian-2",0,0
"S_Oroqen-1","ERS700557",28000,0
"S_Oroqen-1","ERS700532",0,0
"S_Oroqen-1","S_Uygur-1",40000,0
"S_Oroqen-1","S_Icelandic-1",78000,0
"S_Oroqen-1","S_Tlingit-1",0,0
"S_Oroqen-1","S_Even-2",0,0
"S_Oroqen-1","ERS699823",0,0
"S_Oroqen-1","S_Burusho-1",0,0
"S_Oroqen-1","UV931",160000,0
"S_Oroqen-1","ERS699811",0,0
"S_Oroqen-1","S_Hezhen-2",193000,0
"S_Oroqen-1","ERS700529",61000,0
"S_Oroqen-1","S_Sardinian-2",0,0
"S_Oroqen-1","MEN02",193000,0
"S_Oroqen-1","S_Madiga-2",0,0
"S_Oroqen-1","ERS724857",0,0
"S_Oroqen-1","S_Kalash-1",0,0
"S_Oroqen-1","ERS724859",8000,0
"S_Oroqen-1","ERS724861",0,0
"S_Oroqen-1","S_Lahu-1",42000,0
"S_Oroqen-1","S_Balochi-1",0,0
"S_Oroqen-1","13748_3",0,0
"S_Oroqen-1","ERS700546",0,0
"S_Oroqen-1","S_Palestinian-3",0,0
"S_Oroqen-1","S_Bulgarian-1",0,0
"S_Oroqen-1","ERS724868",0,0
"S_Oroqen-1","13748_2",161000,0
"S_Oroqen-1","ERS700558",0,0
"S_Oroqen-1","S_Daur-2",247000,0
"S_Oroqen-1","S_Burmese-1",0,0
"S_Oroqen-1","S_Yadava-1",0,0
"S_Oroqen-1","S_Saami-2",0,0
"S_Oroqen-1","S_Tlingit-2",193000,0
"S_Oroqen-1","S_French-2",0,0
"S_Oroqen-1","ERS985092",0,0
"S_Oroqen-1","ERS724860",0,0
"S_Oroqen-1","UV1043",0,0
"S_Oroqen-1","ERS699813",28000,0
"S_Oroqen-1","S_Punjabi-4",0,0
"S_Oroqen-1","S_Tubalar-2",71000,0
"S_Oroqen-1","MAR02",0,0
"S_Oroqen-1","S_English-1",0,0
"S_Oroqen-1","S_Kyrgyz-2",0,0
"S_Oroqen-1","S_Finnish-3",0,0
"S_Oroqen-1","S_Kapu-2",0,0
"S_Oroqen-1","ERS700537",0,0
"S_Oroqen-1","S_Papuan-4",0,0
"S_Oroqen-1","13748_5",0,0
"S_Oroqen-1","ERS700561",0,0
"S_Oroqen-1","S_Saami-1",0,0
"S_Oroqen-1","KUN01",0,0
"S_Oroqen-1","SS6004472",161000,0
"S_Oroqen-1","ERS700535",0,0
"S_Oroqen-1","KUN03",64000,0
"S_Oroqen-1","S_Orcadian-2",0,0
"S_Oroqen-1","ERS699819",193000,0
"S_Oroqen-1","S_Tu-1",0,0
"S_Oroqen-1","S_Pathan-2",0,0
"S_Oroqen-1","S_Brahmin-2",76000,0
"S_Oroqen-1","S_Altaian-1",22000,0
"S_Oroqen-1","S_Korean-2",0,0
"S_Oroqen-1","TAR02",36000,0
"S_Oroqen-1","S_Lezgin-1",0,0
"S_Oroqen-1","13748_8",0,0
"S_Oroqen-1","S_Cambodian-1",28000,0
"S_Oroqen-1","ERS700560",0,0
"S_Oroqen-1","UV952",0,0
"S_Oroqen-1","S_Armenian-2",169000,0
"S_Oroqen-1","ERS700538",0,0
"S_Oroqen-1","ERS699829",79000,0
"S_Oroqen-1","S_Even-1",0,0
"S_Oroqen-1","13784_3",161000,0
"S_Oroqen-1","ERS700552",0,0
"S_Oroqen-1","ERS699815",28000,0
"S_Oroqen-1","ERS700554",0,0
"S_Oroqen-1","ERS724874",0,0
"S_Oroqen-1","UV944",0,0
"S_Oroqen-1","S_Xibo-2",0,0
"S_Oroqen-1","S_Orcadian-1",0,0
"S_Oroqen-1","S_Papuan-13",386000,0
"S_Oroqen-1","S_Irula-2",0,0
"S_Oroqen-1","ERS700533",57000,0
"S_Oroqen-1","S_Icelandic-2",0,0
"S_Oroqen-1","ERS699820",0,0
"S_Oroqen-1","S_Burusho-2",0,0
"S_Oroqen-1","ERS699814",0,0
"S_Oroqen-1","S_Abkhasian-1",0,0
"S_Oroqen-1","S_Itelman-1",7000,0
"S_Oroqen-1","ERS700534",177000,0
"S_Oroqen-1","S_Dai-3",78000,0
"S_Oroqen-1","S_Finnish-1",0,0
"S_Oroqen-1","S_Palestinian-1",0,0
"S_Oroqen-1","ERS700559",32000,0
"S_Oroqen-1","S_Tajik-2",0,0
"S_Oroqen-1","S_Bulgarian-2",0,0
"S_Oroqen-1","ERS724851",30000,0
"S_Oroqen-1","13748_4",0,0
"S_Oroqen-1","S_Papuan-11",386000,0
"S_Oroqen-1","S_Hazara-1",0,0
"S_Oroqen-1","ERS699828",147000,0
"S_Oroqen-1","ERS724853",0,0
"S_Oroqen-1","ERS724865",0,0
"S_Oroqen-1","ERS699812",0,0
"S_Oroqen-1","MEN05",105000,0
"S_Oroqen-1","S_Finnish-2",0,0
"S_Oroqen-1","S_North_Ossetian-2",113000,0
"S_Oroqen-1","S_Iraqi_Jew-1",0,0
"S_Oroqen-1","S_Chechen-1",55000,0
"S_Oroqen-1","S_Adygei-1",0,0
"S_Oroqen-1","S_Balochi-2",0,0
"S_Oroqen-1","S_Even-3",50000,0
"S_Oroqen-1","ERS724835",67000,0
"S_Oroqen-1","S_Greek-2",0,0
"S_Oroqen-1","S_She-1",51000,0
"S_Oroqen-1","S_North_Ossetian-1",0,0
"S_Oroqen-1","S_Yi-2",36000,0
"S_Oroqen-1","S_Mala-2",0,0
"S_Oroqen-1","ERS985091",297000,0
"S_Oroqen-1","S_Spanish-1",0,0
"S_Oroqen-1","S_Punjabi-1",0,0
"S_Oroqen-1","S_Xibo-1",129000,0
"S_Oroqen-1","S_Japanese-3",51000,0
"S_Oroqen-1","S_French-1",174000,0
"S_Oroqen-1","ERS699827",0,0
"S_Oroqen-1","S_Tujia-1",37000,0
"S_Oroqen-1","ERS942344",177000,0
"S_Oroqen-1","ERS724862",28000,0
"S_Oroqen-1","13784_5",11000,0
"S_Oroqen-1","S_Tubalar-1",37000,0
"S_Oroqen-1","S_Aleut-1",0,0
"S_Oroqen-1","S_Albanian-1",0,0
"S_Oroqen-1","S_Czech-2",0,0
"S_Oroqen-1","ERS724852",0,0
"S_Oroqen-1","S_Miao-2",0,0
"S_Oroqen-1","S_Lahu-2",0,0
"S_Oroqen-1","KUN05",0,0
"S_Oroqen-1","ERS700531",0,0
"S_Oroqen-1","S_Basque-1",8000,0
"S_Oroqen-1","S_Bergamo-1",0,0
"S_Oroqen-1","S_Norwegian-1",85000,0
"S_Oroqen-1","ERS699822",222000,0
"S_Oroqen-1","S_Makrani-2",0,0
"S_Oroqen-1","S_Armenian-1",0,0
"S_Oroqen-1","13748_1",104000,0
"S_Oroqen-1","S_Turkish-1",0,0
"S_Oroqen-1","S_Yemenite_Jew-1",176000,0
"S_Oroqen-1","S_Eskimo_Naukan-1",283000,0
"S_Oroqen-1","S_Bengali-1",3000,0
"S_Oroqen-1","S_Eskimo_Naukan-2",0,0
"S_Oroqen-1","S_Yakut-1",43000,0
"S_Oroqen-1","S_Hungarian-2",0,0
"S_Oroqen-1","S_Relli-2",0,0
"S_Oroqen-1","ERS724876",0,0
"S_Oroqen-1","ERS724869",28000,0
"S_Oroqen-1","S_Eskimo_Sireniki-2",0,0
"S_Oroqen-1","S_Tajik-1",146000,0
"S_Oroqen-1","S_BedouinB-1",0,0
"S_Oroqen-1","ERS699825",57000,0
"S_Oroqen-1","ERS724872",193000,0
"S_Oroqen-1","S_Iranian-1",0,0
"S_Oroqen-1","ERS700536",0,0
"S_Oroqen-1","ERS699816",0,0
"S_Oroqen-1","S_Burmese-2",0,0
"S_Oroqen-1","ERS724834",0,0
"S_Oroqen-1","S_Kalash-2",145000,0
"S_Oroqen-1","S_Punjabi-2",0,0
"S_Oroqen-1","S_Sindhi-2",51000,0
"S_Oroqen-1","S_Eskimo_Sireniki-1",0,0
"S_Oroqen-1","S_Mala-3",0,0
"S_Oroqen-1","S_Georgian-2",0,0
"S_Oroqen-1","ERS724849",0,0
"S_Oroqen-1","S_Mansi-1",0,0
"S_Oroqen-1","S_Spanish-2",0,0
"S_Oroqen-1","S_Madiga-1",8000,0
"S_Oroqen-1","ERS700541",0,0
"S_Oroqen-1","S_Iraqi_Jew-2",0,0
"S_Oroqen-1","S_Ami-2",0,0
"S_Oroqen-1","ERS700562",37000,0
"S_Oroqen-1","S_Sardinian-1",0,0
"S_Oroqen-1","ERS724867",0,0
"S_Oroqen-1","S_Mansi-2",0,0
"ERS699818","ERS699826",0,0
"ERS699818","MAR01",0,0
"ERS699818","TAR05",0,0
"ERS699818","ERS700553",33000,0
"ERS699818","S_Jordanian-2",0,0
"ERS699818","UV1260",0,0
"ERS699818","S_Yadava-2",0,0
"ERS699818","KUN04",0,0
"ERS699818","S_Dai-1",24000,0
"ERS699818","S_Estonian-1",0,0
"ERS699818","S_Hazara-2",30000,0
"ERS699818","S_Cambodian-2",0,0
"ERS699818","S_Ami-1",0,0
"ERS699818","S_Brahmin-1",33000,0
"ERS699818","S_Adygei-2",28000,0
"ERS699818","UV886",0,0
"ERS699818","S_Thai-1",43000,0
"ERS699818","S_Makrani-1",0,0
"ERS699818","ERS724856",0,0
"ERS699818","S_Bengali-2",0,0
"ERS699818","ERS724833",41000,0
"ERS699818","S_Han-2",42000,0
"ERS699818","S_Jordanian-1",0,0
"ERS699818","ERS700549",13000,0
"ERS699818","S_Brahui-1",0,0
"ERS699818","S_Eskimo_Chaplin-1",0,0
"ERS699818","S_Sindhi-1",0,0
"ERS699818","UV971",0,0
"ERS699818","S_Japanese-2",0,0
"ERS699818","UV946",0,0
"ERS699818","UV1224",0,0
"ERS699818","S_Yi-1",0,0
"ERS699818","UV043",0,0
"ERS699818","S_Mongola-1",35000,0
"ERS699818","S_Papuan-1",98000,0
"ERS699818","S_Thai-2",0,0
"ERS699818","ERS699821",33000,0
"ERS699818","S_Brahui-2",0,0
"ERS699818","ERS699830",0,0
"ERS699818","KUN02",0,0
"ERS699818","UV1003",0,0
"ERS699818","S_Papuan-3",7000,0
"ERS699818","UV1263",18000,0
"ERS699818","ERS700563",0,0
"ERS699818","S_Papuan-6",0,0
"ERS699818","S_Uygur-2",34000,0
"ERS699818","S_Han-1",13000,0
"ERS699818","TAR01",9000,0
"ERS699818","S_Kapu-1",0,0
"ERS699818","UV929",6000,0
"ERS699818","S_She-2",0,0
"ERS699818","BUN03",0,0
"ERS699818","S_Dai-2",0,0
"ERS699818","ERS724873",0,0
"ERS699818","13784_4",49000,0
"ERS699818","S_Hezhen-1",0,0
"ERS699818","S_Kyrgyz-1",0,0
"ERS699818","BUN04",0,0
"ERS699818","S_Mongola-2",0,0
"ERS699818","S_BedouinB-2",0,0
"ERS699818","ERS985090",0,0
"ERS699818","MEN03",0,0
"ERS699818","ERS700550",33000,0
"ERS699818","UV305",0,0
"ERS699818","ERS724848",19000,0
"ERS699818","UV1042",0,0
"ERS699818","UV1134",0,0
"ERS699818","ERS700544",38000,0
"ERS699818","BUN05",0,0
"ERS699818","S_Estonian-2",7000,0
"ERS699818","S_Pathan-1",0,0
"ERS699818","S_Kusunda-1",49000,0
"ERS699818","S_Abkhasian-2",0,0
"ERS699818","ERS699817",49000,0
"ERS699818","S_Chukchi-1",0,0
"ERS699818","S_Turkish-2",0,0
"ERS699818","S_Aleut-2",0,0
"ERS699818","S_Samaritan-1",0,0
"ERS699818","S_Kinh-2",0,0
"ERS699818","ERS724850",33000,0
"ERS699818","UV573",0,0
"ERS699818","S_Russian-1",0,0
"ERS699818","ERS724858",0,0
"ERS699818","ERS724854",0,0
"ERS699818","S_Ulchi-1",0,0
"ERS699818","ERS724870",0,0
"ERS699818","S_Relli-1",0,0
"ERS699818","ERS724871",0,0
"ERS699818","ERS700543",0,0
"ERS699818","ERS985078",33000,0
"ERS699818","13748_7",0,0
"ERS699818","S_Irula-1",0,0
"ERS699818","ERS984054",0,0
"ERS699818","S_Papuan-14",26131,0
"ERS699818","ERS985079",0,0
"ERS699818","S_Oroqen-2",44000,0
"ERS699818","S_Naxi-3",49000,0
"ERS699818","UV580",0,0
"ERS699818","S_Druze-1",0,0
"ERS699818","S_Palestinian-2",0,0
"ERS699818","ERS700557",33000,0
"ERS699818","ERS700532",0,0
"ERS699818","S_Uygur-1",45000,0
"ERS699818","S_Icelandic-1",49000,0
"ERS699818","S_Tlingit-1",0,0
"ERS699818","S_Even-2",0,0
"ERS699818","ERS699823",0,0
"ERS699818","S_Burusho-1",0,0
"ERS699818","UV931",11000,0
"ERS699818","ERS699811",0,0
"ERS699818","S_Hezhen-2",44000,0
"ERS699818","ERS700529",33000,0
"ERS699818","S_Sardinian-2",0,0
"ERS699818","MEN02",49000,0
"ERS699818","S_Madiga-2",0,0
"ERS699818","ERS724857",0,0
"ERS699818","S_Kalash-1",0,0
"ERS699818","ERS724859",0,0
"ERS699818","ERS724861",0,0
"ERS699818","S_Lahu-1",45000,0
"ERS699818","S_Balochi-1",30000,0
"ERS699818","13748_3",0,0
"ERS699818","ERS700546",0,0
"ERS699818","S_Palestinian-3",30000,0
"ERS699818","S_Bulgarian-1",0,0
"ERS699818","ERS724868",0,0
"ERS699818","13748_2",12000,0
"ERS699818","ERS700558",0,0
"ERS699818","S_Daur-2",12000,0
"ERS699818","S_Burmese-1",0,0
"ERS699818","S_Yadava-1",0,0
"ERS699818","S_Saami-2",0,0
"ERS699818","S_Tlingit-2",45000,0
"ERS699818","S_French-2",0,0
"ERS699818","ERS985092",0,0
"ERS699818","ERS724860",0,0
"ERS699818","UV1043",0,0
"ERS699818","ERS699813",33000,0
"ERS699818","S_Punjabi-4",0,0
"ERS699818","S_Tubalar-2",0,0
"ERS699818","MAR02",0,0
"ERS699818","S_English-1",0,0
"ERS699818","S_Kyrgyz-2",0,0
"ERS699818","S_Finnish-3",0,0
"ERS699818","S_Kapu-2",0,0
"ERS699818","ERS700537",0,0
"ERS699818","S_Papuan-4",0,0
"ERS699818","13748_5",0,0
"ERS699818","ERS700561",0,0
"ERS699818","S_Saami-1",0,0
"ERS699818","KUN01",0,0
"ERS699818","SS6004472",12000,0
"ERS699818","ERS700535",0,0
"ERS699818","KUN03",49000,0
"ERS699818","S_Orcadian-2",0,0
"ERS699818","ERS699819",49000,0
"ERS699818","S_Tu-1",0,0
"ERS699818","S_Pathan-2",3000,0
"ERS699818","S_Brahmin-2",30000,0
"ERS699818","S_Altaian-1",27000,0
"ERS699818","S_Korean-2",0,0
"ERS699818","TAR02",0,0
"ERS699818","S_Lezgin-1",0,0
"ERS699818","13748_8",0,0
"ERS699818","S_Cambodian-1",28000,0
"ERS699818","ERS700560",0,0
"ERS699818","UV952",0,0
"ERS699818","S_Armenian-2",0,0
"ERS699818","ERS700538",0,0
"ERS699818","ERS699829",33000,0
"ERS699818","S_Even-1",0,0
"ERS699818","13784_3",12000,0
"ERS699818","ERS700552",0,0
"ERS699818","ERS699815",33000,0
"ERS699818","ERS700554",0,0
"ERS699818","ERS724874",0,0
"ERS699818","UV944",0,0
"ERS699818","S_Xibo-2",0,0
"ERS699818","S_Orcadian-1",0,0
"ERS699818","S_Papuan-13",98000,0
"ERS699818","S_Irula-2",0,0
"ERS699818","ERS700533",49000,0
"ERS699818","S_Icelandic-2",0,0
"ERS699818","ERS699820",0,0
"ERS699818","S_Burusho-2",0,0
"ERS699818","ERS699814",0,0
"ERS699818","S_Abkhasian-1",0,0
"ERS699818","S_Itelman-1",0,0
"ERS699818","ERS700534",0,0
"ERS699818","S_Dai-3",27000,0
"ERS699818","S_Finnish-1",0,0
"ERS699818","S_Palestinian-1",0,0
"ERS699818","ERS700559",32000,0
"ERS699818","S_Tajik-2",0,0
"ERS699818","S_Bulgarian-2",0,0
"ERS699818","ERS724851",0,0
"ERS699818","13748_4",0,0
"ERS699818","S_Papuan-11",93000,0
"ERS699818","S_Hazara-1",0,0
"ERS699818","ERS699828",0,0
"ERS699818","ERS724853",0,0
"ERS699818","ERS724865",0,0
"ERS699818","ERS699812",0,0
"ERS699818","MEN05",0,0
"ERS699818","S_Finnish-2",0,0
"ERS699818","S_North_Ossetian-2",49000,0
"ERS699818","S_Iraqi_Jew-1",0,0
"ERS699818","S_Chechen-1",49000,0
"ERS699818","S_Adygei-1",0,0
"ERS699818","S_Balochi-2",0,0
"ERS699818","S_Even-3",44000,0
"ERS699818","ERS724835",0,0
"ERS699818","S_Greek-2",0,0
"ERS699818","S_She-1",0,0
"ERS699818","S_North_Ossetian-1",0,0
"ERS699818","S_Yi-2",0,0
"ERS699818","S_Mala-2",0,0
"ERS699818","ERS985091",41000,0
"ERS699818","S_Spanish-1",0,0
"ERS699818","S_Punjabi-1",0,0
"ERS699818","S_Xibo-1",49000,0
"ERS699818","S_Japanese-3",0,0
"ERS699818","S_French-1",0,0
"ERS699818","ERS699827",0,0
"ERS699818","S_Tujia-1",42000,0
"ERS699818","ERS942344",0,0
"ERS699818","ERS724862",33000,0
"ERS699818","13784_5",0,0
"ERS699818","S_Tubalar-1",42000,0
"ERS699818","S_Aleut-1",0,0
"ERS699818","S_Albanian-1",0,0
"ERS699818","S_Czech-2",0,0
"ERS699818","ERS724852",0,0
"ERS699818","S_Miao-2",0,0
"ERS699818","S_Lahu-2",0,0
"ERS699818","KUN05",0,0
"ERS699818","ERS700531",0,0
"ERS699818","S_Basque-1",0,0
"ERS699818","S_Bergamo-1",0,0
"ERS699818","S_Norwegian-1",0,0
"ERS699818","ERS699822",49000,0
"ERS699818","S_Makrani-2",0,0
"ERS699818","S_Armenian-1",0,0
"ERS699818","13748_1",6000,0
"ERS699818","S_Turkish-1",0,0
"ERS699818","S_Yemenite_Jew-1",0,0
"ERS699818","S_Eskimo_Naukan-1",0,0
"ERS699818","S_Bengali-1",0,0
"ERS699818","S_Eskimo_Naukan-2",0,0
"ERS699818","S_Yakut-1",48000,0
"ERS699818","S_Hungarian-2",0,0
"ERS699818","S_Relli-2",30000,0
"ERS699818","ERS724876",0,0
"ERS699818","ERS724869",33000,0
"ERS699818","S_Eskimo_Sireniki-2",0,0
"ERS699818","S_Tajik-1",7000,0
"ERS699818","S_BedouinB-1",0,0
"ERS699818","ERS699825",0,0
"ERS699818","ERS724872",49000,0
"ERS699818","S_Iranian-1",0,0
"ERS699818","ERS700536",0,0
"ERS699818","ERS699816",0,0
"ERS699818","S_Burmese-2",0,0
"ERS699818","ERS724834",0,0
"ERS699818","S_Kalash-2",10000,0
"ERS699818","S_Punjabi-2",0,0
"ERS699818","S_Sindhi-2",0,0
"ERS699818","S_Eskimo_Sireniki-1",0,0
"ERS699818","S_Mala-3",30000,0
"ERS699818","S_Georgian-2",0,0
"ERS699818","ERS724849",0,0
"ERS699818","S_Mansi-1",0,0
"ERS699818","S_Spanish-2",0,0
"ERS699818","S_Madiga-1",0,0
"ERS699818","ERS700541",0,0
"ERS699818","S_Iraqi_Jew-2",0,0
"ERS699818","S_Ami-2",0,0
"ERS699818","ERS700562",42000,0
"ERS699818","S_Sardinian-1",0,0
"ERS699818","ERS724867",0,0
"ERS699818","S_Mansi-2",0,0
"ERS699826","MAR01",0,0
"ERS699826","TAR05",0,0
"ERS699826","ERS700553",0,0
"ERS699826","S_Jordanian-2",0,0
"ERS699826","UV1260",0,0
"ERS699826","S_Yadava-2",0,0
"ERS699826","KUN04",0,0
"ERS699826","S_Dai-1",112000,0
"ERS699826","S_Estonian-1",0,0
"ERS699826","S_Hazara-2",0,74000
"ERS699826","S_Cambodian-2",56000,0
"ERS699826","S_Ami-1",0,0
"ERS699826","S_Brahmin-1",0,0
"ERS699826","S_Adygei-2",0,0
"ERS699826","UV886",0,0
"ERS699826","S_Thai-1",0,69000
"ERS699826","S_Makrani-1",0,0
"ERS699826","ERS724856",0,0
"ERS699826","S_Bengali-2",0,0
"ERS699826","ERS724833",0,0
"ERS699826","S_Han-2",56000,0
"ERS699826","S_Jordanian-1",0,0
"ERS699826","ERS700549",0,0
"ERS699826","S_Brahui-1",89000,0
"ERS699826","S_Eskimo_Chaplin-1",0,0
"ERS699826","S_Sindhi-1",0,0
"ERS699826","UV971",0,0
"ERS699826","S_Japanese-2",56000,0
"ERS699826","UV946",0,0
"ERS699826","UV1224",56000,0
"ERS699826","S_Yi-1",0,0
