"individual_1","individual_2","total_length"
"S_Eskimo_Sireniki-1","S_Papuan-5",26316604
"S_Eskimo_Sireniki-1","S_She-1",15271000
"S_Eskimo_Sireniki-1","S_Armenian-1",8108000
"S_Eskimo_Sireniki-1","S_Finnish-2",10060000
"S_Eskimo_Sireniki-1","ERS700550",19445000
"S_Eskimo_Sireniki-1","S_Brahmin-1",10354000
"S_Eskimo_Sireniki-1","S_Irula-1",9787000
"S_Eskimo_Sireniki-1","UV952",23534763
"S_Eskimo_Sireniki-1","S_Adygei-2",9068000
"S_Eskimo_Sireniki-1","UV946",19586854
"S_Eskimo_Sireniki-1","S_Yakut-2",20479000
"S_Eskimo_Sireniki-1","13748_6",13185000
"S_Eskimo_Sireniki-1","13748_7",15598000
"S_Eskimo_Sireniki-1","ERS985091",17738000
"S_Eskimo_Sireniki-1","ERS724856",19394000
"S_Eskimo_Sireniki-1","S_North_Ossetian-2",9449000
"S_Eskimo_Sireniki-1","S_Oroqen-1",21681000
"S_Eskimo_Sireniki-1","UV958",21787432
"S_Eskimo_Sireniki-1","TAR05",14844000
"S_Eskimo_Sireniki-1","S_Papuan-14",26014077
"S_Eskimo_Sireniki-1","S_Kusunda-1",16134000
"S_Eskimo_Sireniki-1","UV886",24034950
"S_Eskimo_Sireniki-1","S_Papuan-2",24322876
"S_Eskimo_Sireniki-1","S_Hezhen-2",17996000
"S_Eskimo_Sireniki-1","S_North_Ossetian-1",6814000
"S_Eskimo_Sireniki-1","UV1043",22368665
"S_Eskimo_Sireniki-1","S_English-1",9342000
"S_Eskimo_Sireniki-1","ERS700557",18178000
"S_Eskimo_Sireniki-1","S_Papuan-4",24987321
"S_Eskimo_Sireniki-1","ERS700542",18635000
"S_Eskimo_Sireniki-1","ERS699830",11570000
"S_Eskimo_Sireniki-1","UV1224",19535352
"S_Eskimo_Sireniki-1","ERS700556",17855000
"S_Eskimo_Sireniki-1","S_Kyrgyz-1",16487000
"S_Eskimo_Sireniki-1","BUN01",14850000
"S_Eskimo_Sireniki-1","UV1260",20222819
"S_Eskimo_Sireniki-1","ERS724864",18302000
"S_Eskimo_Sireniki-1","S_Han-1",19695000
"S_Eskimo_Sireniki-1","UV500",23623838
"S_Eskimo_Sireniki-1","S_Mala-2",10802000
"S_Eskimo_Sireniki-1","S_Dai-2",17117000
"S_Eskimo_Sireniki-1","S_Dai-1",19677000
"S_Eskimo_Sireniki-1","13748_2",14724000
"S_Eskimo_Sireniki-1","UV1263",22558106
"S_Eskimo_Sireniki-1","S_Ulchi-2",18225000
"S_Eskimo_Sireniki-1","S_Turkish-2",10019000
"S_Eskimo_Sireniki-1","S_Itelman-1",23380000
"S_Eskimo_Sireniki-1","S_Iranian-1",8138000
"S_Eskimo_Sireniki-1","ERS700531",19769000
"S_Eskimo_Sireniki-1","ERS724873",17088000
"S_Eskimo_Sireniki-1","S_Norwegian-1",10074000
"S_Eskimo_Sireniki-1","ERS724854",18910000
"S_Eskimo_Sireniki-1","S_Bulgarian-2",8187000
"S_Eskimo_Sireniki-1","S_Eskimo_Naukan-2",27974000
"S_Eskimo_Sireniki-1","S_Burmese-2",16848000
"S_Eskimo_Sireniki-1","S_Xibo-1",19818000
"S_Eskimo_Sireniki-1","S_Saami-1",13031000
"S_Eskimo_Sireniki-1","S_Balochi-1",9038000
"S_Eskimo_Sireniki-1","MAR01",13261000
"S_Eskimo_Sireniki-1","ERS724865",18238000
"S_Eskimo_Sireniki-1","S_Daur-2",18136000
"S_Eskimo_Sireniki-1","S_Kalash-1",10801000
"S_Eskimo_Sireniki-1","ERS724858",16183000
"S_Eskimo_Sireniki-1","S_Icelandic-2",8781000
"S_Eskimo_Sireniki-1","ERS699829",19527000
"S_Eskimo_Sireniki-1","UV964",22520759
"S_Eskimo_Sireniki-1","ERS699824",17916000
"S_Eskimo_Sireniki-1","S_Naxi-2",18378000
"S_Eskimo_Sireniki-1","S_Uygur-2",16019000
"S_Eskimo_Sireniki-1","ERS724875",19297000
"S_Eskimo_Sireniki-1","S_Tlingit-2",21092000
"S_Eskimo_Sireniki-1","S_Papuan-12",24891004
"S_Eskimo_Sireniki-1","KUN02",15177000
"S_Eskimo_Sireniki-1","MEN05",15537000
"S_Eskimo_Sireniki-1","ERS724862",20431000
"S_Eskimo_Sireniki-1","ERS724871",16886000
"S_Eskimo_Sireniki-1","S_Tajik-2",12862000
"S_Eskimo_Sireniki-1","ERS699811",13609000
"S_Eskimo_Sireniki-1","S_Kyrgyz-2",18037000
"S_Eskimo_Sireniki-1","ERS724850",11863000
"S_Eskimo_Sireniki-1","UV944",24798860
"S_Eskimo_Sireniki-1","ERS700559",18217000
"S_Eskimo_Sireniki-1","KUN03",14664000
"S_Eskimo_Sireniki-1","ERS700538",18923000
"S_Eskimo_Sireniki-1","S_Bergamo-1",7560000
"S_Eskimo_Sireniki-1","S_Kusunda-2",10703000
"S_Eskimo_Sireniki-1","S_Ami-2",17627000
"S_Eskimo_Sireniki-1","ERS724849",12468000
"S_Eskimo_Sireniki-1","S_Polish-1",9853000
"S_Eskimo_Sireniki-1","S_Bengali-1",11363000
"S_Eskimo_Sireniki-1","UV927",23890596
"S_Eskimo_Sireniki-1","MAR05",15302000
"S_Eskimo_Sireniki-1","S_Palestinian-3",6435000
"S_Eskimo_Sireniki-1","MEN03",16269000
"S_Eskimo_Sireniki-1","S_Tu-2",19368000
"S_Eskimo_Sireniki-1","ERS724867",16547000
"S_Eskimo_Sireniki-1","UV518",23263897
"S_Eskimo_Sireniki-1","S_Uygur-1",15125000
"S_Eskimo_Sireniki-1","S_Hezhen-1",19365000
"S_Eskimo_Sireniki-1","S_Icelandic-1",8959000
"S_Eskimo_Sireniki-1","S_Yadava-1",10684000
"S_Eskimo_Sireniki-1","S_Naxi-1",15940000
"S_Eskimo_Sireniki-1","UV1196",23410702
"S_Eskimo_Sireniki-1","UV1003",20922097
"S_Eskimo_Sireniki-1","ERS699821",18133000
"S_Eskimo_Sireniki-1","ERS984054",17116000
"S_Eskimo_Sireniki-1","S_Oroqen-2",21147000
"S_Eskimo_Sireniki-1","S_Tuscan-2",6849000
"S_Eskimo_Sireniki-1","UV940",24414963
"S_Eskimo_Sireniki-1","S_Punjabi-3",9271000
"S_Eskimo_Sireniki-1","MEN04",15484000
"S_Eskimo_Sireniki-1","ERS724833",17043000
"S_Eskimo_Sireniki-1","S_Georgian-1",7405000
"S_Eskimo_Sireniki-1","UV986",21969994
"S_Eskimo_Sireniki-1","ERS700546",19634000
"S_Eskimo_Sireniki-1","MAR04",14721000
"S_Eskimo_Sireniki-1","S_Palestinian-2",7296000
"S_Eskimo_Sireniki-1","BUN05",16055000
"S_Eskimo_Sireniki-1","S_BedouinB-2",6545000
"S_Eskimo_Sireniki-1","S_Chukchi-1",18736000
"S_Eskimo_Sireniki-1","S_Papuan-6",25500160
"S_Eskimo_Sireniki-1","UV910",22165342
"S_Eskimo_Sireniki-1","S_Lezgin-2",8552000
"S_Eskimo_Sireniki-1","ERS700543",19405000
"S_Eskimo_Sireniki-1","ERS700537",17438000
"S_Eskimo_Sireniki-1","S_Ami-1",14879000
"S_Eskimo_Sireniki-1","S_Kinh-2",16712000
"S_Eskimo_Sireniki-1","S_Relli-2",9889000
"S_Eskimo_Sireniki-1","S_Abkhasian-2",7117000
"S_Eskimo_Sireniki-1","UV956",22344135
"S_Eskimo_Sireniki-1","S_Cambodian-2",16759000
"S_Eskimo_Sireniki-1","13784_3",14645000
"S_Eskimo_Sireniki-1","MEN01",15322000
"S_Eskimo_Sireniki-1","S_Kapu-2",10360000
"S_Eskimo_Sireniki-1","S_Finnish-3",10915000
"S_Eskimo_Sireniki-1","S_Papuan-10",25443172
"S_Eskimo_Sireniki-1","MEN02",14029000
"S_Eskimo_Sireniki-1","UV897",24454533
"S_Eskimo_Sireniki-1","S_French-1",7562000
"S_Eskimo_Sireniki-1","ERS700532",17379000
"S_Eskimo_Sireniki-1","S_Relli-1",12361000
"S_Eskimo_Sireniki-1","UV305",20168748
"S_Eskimo_Sireniki-1","ERS699815",17006000
"S_Eskimo_Sireniki-1","ERS700563",20142000
"S_Eskimo_Sireniki-1","S_Brahui-1",7706000
"S_Eskimo_Sireniki-1","ERS985079",17734000
"S_Eskimo_Sireniki-1","S_Khonda_Dora-1",12467000
"S_Eskimo_Sireniki-1","S_Estonian-1",9641000
"S_Eskimo_Sireniki-1","S_Japanese-1",19753000
"S_Eskimo_Sireniki-1","S_Burmese-1",18929000
"S_Eskimo_Sireniki-1","S_Cambodian-1",17511000
"S_Eskimo_Sireniki-1","13748_8",14674000
"S_Eskimo_Sireniki-1","S_Kalash-2",11105000
"S_Eskimo_Sireniki-1","S_Korean-1",19631000
"S_Eskimo_Sireniki-1","S_BedouinB-1",6715000
"S_Eskimo_Sireniki-1","ERS724872",17591000
"S_Eskimo_Sireniki-1","S_Hazara-2",14381000
"S_Eskimo_Sireniki-1","ERS700535",16845000
"S_Eskimo_Sireniki-1","S_Sindhi-2",9541000
"S_Eskimo_Sireniki-1","ERS724874",18295000
"S_Eskimo_Sireniki-1","TAR01",14326000
"S_Eskimo_Sireniki-1","S_Bengali-2",11393000
"S_Eskimo_Sireniki-1","S_Aleut-2",19449000
"S_Eskimo_Sireniki-1","ERS724868",15808000
"S_Eskimo_Sireniki-1","S_Tajik-1",9617000
"S_Eskimo_Sireniki-1","S_Hungarian-2",9780000
"S_Eskimo_Sireniki-1","S_Jordanian-2",6183000
"S_Eskimo_Sireniki-1","ERS699828",16971000
"S_Eskimo_Sireniki-1","13733_8",13670000
"S_Eskimo_Sireniki-1","13784_5",14741000
"S_Eskimo_Sireniki-1","ERS699825",15164000
"S_Eskimo_Sireniki-1","13748_5",14810000
"S_Eskimo_Sireniki-1","UV580",24004297
"S_Eskimo_Sireniki-1","UV573",25673016
"S_Eskimo_Sireniki-1","ERS724834",19018000
"S_Eskimo_Sireniki-1","S_Hungarian-1",8967000
"S_Eskimo_Sireniki-1","S_Samaritan-1",6368000
"S_Eskimo_Sireniki-1","13748_3",14821000
"S_Eskimo_Sireniki-1","S_Lahu-1",14609000
"S_Eskimo_Sireniki-1","ERS699820",14777000
"S_Eskimo_Sireniki-1","S_Thai-2",15683000
"S_Eskimo_Sireniki-1","S_Burusho-2",11509000
"S_Eskimo_Sireniki-1","UV923",21125797
"S_Eskimo_Sireniki-1","S_She-2",16458000
"S_Eskimo_Sireniki-1","S_Pathan-2",8926000
"S_Eskimo_Sireniki-1","S_Armenian-2",8166000
"S_Eskimo_Sireniki-1","S_Japanese-3",17752000
"S_Eskimo_Sireniki-1","S_Czech-2",8486000
"S_Eskimo_Sireniki-1","MAR03",13691000
"S_Eskimo_Sireniki-1","ERS985090",18165000
"S_Eskimo_Sireniki-1","S_Spanish-1",6672000
"S_Eskimo_Sireniki-1","S_Aleut-1",21143000
"S_Eskimo_Sireniki-1","ERS700533",20012000
"S_Eskimo_Sireniki-1","S_Tuscan-1",8910000
"S_Eskimo_Sireniki-1","S_Even-1",16910000
"S_Eskimo_Sireniki-1","S_Eskimo_Sireniki-2",27818000
"S_Eskimo_Sireniki-1","S_Dai-3",16170000
"S_Eskimo_Sireniki-1","13748_4",15752000
"S_Eskimo_Sireniki-1","S_Jordanian-3",7672000
"S_Eskimo_Sireniki-1","S_Finnish-1",9548000
"S_Eskimo_Sireniki-1","S_Yemenite_Jew-1",6867000
"S_Eskimo_Sireniki-1","ERS700561",18624000
"S_Eskimo_Sireniki-1","S_Pathan-1",9683000
"S_Eskimo_Sireniki-1","S_Albanian-1",9367000
"S_Eskimo_Sireniki-1","S_Mansi-2",14191000
"S_Eskimo_Sireniki-1","13784_2",12991000
"S_Eskimo_Sireniki-1","S_Madiga-2",10220000
"S_Eskimo_Sireniki-1","S_Punjabi-1",10714000
"S_Eskimo_Sireniki-1","MAR02",15032000
"S_Eskimo_Sireniki-1","S_Kapu-1",9251000
"S_Eskimo_Sireniki-1","KUN05",15892000
"S_Eskimo_Sireniki-1","S_Druze-1",6878000
"S_Eskimo_Sireniki-1","S_Thai-1",16159000
"S_Eskimo_Sireniki-1","S_Bergamo-2",7062000
"S_Eskimo_Sireniki-1","ERS724852",14090000
"S_Eskimo_Sireniki-1","S_Papuan-8",25422434
"S_Eskimo_Sireniki-1","UV1230",22935740
"S_Eskimo_Sireniki-1","S_Miao-1",17403000
"S_Eskimo_Sireniki-1","S_Estonian-2",8518000
"S_Eskimo_Sireniki-1","S_Greek-1",6399000
"S_Eskimo_Sireniki-1","ERS700553",18304000
"S_Eskimo_Sireniki-1","S_Yadava-2",9283000
"S_Eskimo_Sireniki-1","ERS724866",18553000
"S_Eskimo_Sireniki-1","ERS700562",17886000
"S_Eskimo_Sireniki-1","S_Yakut-1",20931000
"S_Eskimo_Sireniki-1","S_Palestinian-1",5730000
"S_Eskimo_Sireniki-1","13784_4",15529000
"S_Eskimo_Sireniki-1","S_Tubalar-2",19307000
"S_Eskimo_Sireniki-1","ERS700558",18275000
"S_Eskimo_Sireniki-1","S_Japanese-2",17228000
"S_Eskimo_Sireniki-1","ERS724861",16760000
"S_Eskimo_Sireniki-1","S_Eskimo_Naukan-1",25611000
"S_Eskimo_Sireniki-1","S_Iraqi_Jew-1",5809000
"S_Eskimo_Sireniki-1","ERS724835",19167000
"S_Eskimo_Sireniki-1","S_Tu-1",19294000
"S_Eskimo_Sireniki-1","ERS699819",17323000
"S_Eskimo_Sireniki-1","S_Mongola-1",19208000
"S_Eskimo_Sireniki-1","ERS724876",17839000
"S_Eskimo_Sireniki-1","SS6004472",13315000
"S_Eskimo_Sireniki-1","ERS724859",17980000
"S_Eskimo_Sireniki-1","S_Madiga-1",10631000
"S_Eskimo_Sireniki-1","ERS699812",17988000
"S_Eskimo_Sireniki-1","ERS699822",15391000
"S_Eskimo_Sireniki-1","S_English-2",8966000
"S_Eskimo_Sireniki-1","ERS700529",17293000
"S_Eskimo_Sireniki-1","S_Sardinian-1",8500000
"S_Eskimo_Sireniki-1","ERS699813",17079000
"S_Eskimo_Sireniki-1","S_Russian-1",9484000
"S_Eskimo_Sireniki-1","S_Russian-2",13188000
"S_Eskimo_Sireniki-1","ERS699814",16801000
"S_Eskimo_Sireniki-1","S_Brahmin-2",9580000
"S_Eskimo_Sireniki-1","ERS724853",19618000
"S_Eskimo_Sireniki-1","S_Makrani-1",10257000
"S_Eskimo_Sireniki-1","S_Lahu-2",15941000
"S_Eskimo_Sireniki-1","S_Druze-2",6258000
"S_Eskimo_Sireniki-1","ERS699826",18496000
"S_Eskimo_Sireniki-1","S_Tujia-2",16785000
"S_Eskimo_Sireniki-1","ERS699827",16578000
"S_Eskimo_Sireniki-1","S_Sindhi-1",11324000
"S_Eskimo_Sireniki-1","S_Bulgarian-1",8763000
"S_Eskimo_Sireniki-1","S_Mansi-1",15247000
"S_Eskimo_Sireniki-1","S_Yi-2",14982000
"S_Eskimo_Sireniki-1","S_Basque-2",7240000
"S_Eskimo_Sireniki-1","ERS700534",16944000
"S_Eskimo_Sireniki-1","ERS985092",20744000
"S_Eskimo_Sireniki-1","S_Mala-3",11243000
"S_Eskimo_Sireniki-1","BUN04",13871000
"S_Eskimo_Sireniki-1","S_Abkhasian-1",9209000
"S_Eskimo_Sireniki-1","S_Iraqi_Jew-2",6424000
"S_Eskimo_Sireniki-1","S_Tujia-1",18634000
"S_Eskimo_Sireniki-1","S_Iranian-2",7584000
"S_Eskimo_Sireniki-1","S_Mongola-2",17885000
"S_Eskimo_Sireniki-1","ERS724851",15917000
"S_Eskimo_Sireniki-1","S_Yemenite_Jew-2",6380000
"S_Eskimo_Sireniki-1","S_Adygei-1",10156000
"S_Eskimo_Sireniki-1","S_Hazara-1",13465000
"S_Eskimo_Sireniki-1","S_Xibo-2",19445000
"S_Eskimo_Sireniki-1","S_Orcadian-2",8705000
"S_Eskimo_Sireniki-1","ERS985078",19126000
"S_Eskimo_Sireniki-1","S_Even-3",18962000
"S_Eskimo_Sireniki-1","S_Yi-1",16545000
"S_Eskimo_Sireniki-1","S_Makrani-2",6382000
"S_Eskimo_Sireniki-1","S_Jordanian-1",5680000
"S_Eskimo_Sireniki-1","S_Burusho-1",11001000
"S_Eskimo_Sireniki-1","S_Punjabi-4",9396000
"S_Eskimo_Sireniki-1","ERS700560",19533000
"S_Eskimo_Sireniki-1","S_Spanish-2",7413000
"S_Eskimo_Sireniki-1","S_Lezgin-1",10326000
"S_Eskimo_Sireniki-1","S_Even-2",19376000
"S_Eskimo_Sireniki-1","S_Balochi-2",10718000
"UV043","S_Han-2",24488295
"UV043","ERS699818",25625863
"UV043","S_Turkish-1",13681440
"UV043","S_Papuan-1",161844111
"UV043","ERS700549",32565538
"UV043","S_Papuan-13",151120801
"UV043","S_French-2",12755743
"UV043","ERS700554",25844293
"UV043","ERS724860",22013687
"UV043","ERS700544",26677620
"UV043","ERS724848",24539746
"UV043","S_Sardinian-2",12788838
"UV043","KUN04",79059319
"UV043","S_Papuan-11",154632533
"UV043","BUN02",85073551
"UV043","UV919",136777410
"UV043","UV1042",162180233
"UV043","ERS724855",21057934
"UV043","TAR03",89858223
"UV043","UV931",138833443
"UV043","S_Basque-1",12861411
"UV043","UV1134",157598033
"UV043","ERS699817",21097926
"UV043","TAR02",84959845
"UV043","UV929",151027029
"UV043","S_Tubalar-1",22146085
"UV043","UV925",142929670
"UV043","ERS700541",27430208
"UV043","ERS985077",24498644
"UV043","BUN03",80646809
"UV043","S_Altaian-1",21616890
"UV043","S_Irula-2",18359212
"UV043","S_Atayal-1",24393857
"UV043","ERS700536",27164058
"UV043","UV971",141615715
"UV043","S_Korean-2",24154751
"UV043","S_Saami-2",20746373
"UV043","S_Kinh-1",23156107
"UV043","S_Brahui-2",17996880
"UV043","13748_1",85322134
"UV043","13784_1",86524946
"UV043","S_Orcadian-1",15815871
"UV043","S_Papuan-3",151967557
"UV043","ERS724857",19519028
"UV043","ERS724870",23731104
"UV043","S_Eskimo_Chaplin-1",21607633
"UV043","S_Georgian-2",15416219
"UV043","S_Greek-2",12610771
"UV043","S_Punjabi-2",17436785
"UV043","ERS942344",24400765
"UV043","S_Ulchi-1",24993244
"UV043","ERS699816",22368189
"UV043","S_Naxi-3",23895387
"UV043","S_Chechen-1",14775682
"UV043","S_Miao-2",22512026
"UV043","ERS699823",25647709
"UV043","S_Papuan-7",153118694
"UV043","ERS724863",23390610
"UV043","ERS724869",24288542
"UV043","ERS700552",22489629
"UV043","S_Papuan-9",156409313
"UV043","KUN01",76550482
"UV043","S_Tlingit-1",18952572
"UV043","UV1266",161253640
"UV043","S_Papuan-5",149088945
"UV043","S_She-1",22648073
"UV043","S_Armenian-1",11410556
"UV043","S_Finnish-2",16282172
"UV043","ERS700550",24752929
"UV043","S_Brahmin-1",18855814
"UV043","S_Irula-1",17953905
"UV043","UV952",124460887
"UV043","S_Adygei-2",16943850
"UV043","UV946",143637480
"UV043","S_Yakut-2",19752752
"UV043","13748_6",80814542
"UV043","13748_7",82086125
"UV043","ERS985091",22606725
"UV043","ERS724856",27138393
"UV043","S_North_Ossetian-2",14188937
"UV043","S_Oroqen-1",20239986
"UV043","UV958",125944183
"UV043","TAR05",85969882
"UV043","S_Papuan-14",154331401
"UV043","S_Kusunda-1",21897734
"UV043","UV886",131139584
"UV043","S_Papuan-2",150459824
"UV043","S_Hezhen-2",21708583
"UV043","S_North_Ossetian-1",12828262
"UV043","UV1043",152175462
"UV043","S_English-1",13045863
"UV043","ERS700557",24584665
"UV043","S_Papuan-4",141792000
"UV043","ERS700542",26210689
"UV043","ERS699830",20298759
"UV043","UV1224",145138703
"UV043","ERS700556",24917625
"UV043","S_Kyrgyz-1",21178630
"UV043","BUN01",85455234
"UV043","UV1260",134213606
"UV043","ERS724864",24626766
"UV043","S_Han-1",27448138
"UV043","UV500",129264429
"UV043","S_Mala-2",19553492
"UV043","S_Dai-2",21577695
"UV043","S_Dai-1",22007870
"UV043","13748_2",81896332
"UV043","UV1263",158121857
"UV043","S_Ulchi-2",22787043
"UV043","S_Turkish-2",13408632
"UV043","S_Itelman-1",19665286
"UV043","S_Iranian-1",15903621
"UV043","ERS700531",28030456
"UV043","ERS724873",26949861
"UV043","S_Norwegian-1",17528563
"UV043","ERS724854",22366900
"UV043","S_Bulgarian-2",15449384
"UV043","S_Eskimo_Naukan-2",19860322
"UV043","S_Burmese-2",19323902
"UV043","S_Xibo-1",21479321
"UV043","S_Saami-1",14387149
"UV043","S_Balochi-1",17789355
"UV043","MAR01",83375362
"UV043","ERS724865",27551381
"UV043","S_Daur-2",21718854
"UV043","S_Kalash-1",14686199
"UV043","ERS724858",23526429
"UV043","S_Icelandic-2",15811857
"UV043","ERS699829",23272615
"UV043","UV964",158545119
"UV043","ERS699824",22842845
"UV043","S_Naxi-2",25252422
"UV043","S_Uygur-2",16898296
"UV043","ERS724875",23046763
"UV043","S_Tlingit-2",18818058
"UV043","S_Papuan-12",158625415
"UV043","KUN02",89490783
"UV043","MEN05",82349599
"UV043","ERS724862",26226912
"UV043","ERS724871",25241213
"UV043","S_Tajik-2",15939596
"UV043","ERS699811",24606085
"UV043","S_Kyrgyz-2",17688286
"UV043","ERS724850",19522882
"UV043","UV944",147008400
"UV043","ERS700559",25239482
"UV043","KUN03",87877548
"UV043","ERS700538",24960969
"UV043","S_Bergamo-1",12765897
"UV043","S_Kusunda-2",17994889
"UV043","S_Ami-2",24813791
"UV043","ERS724849",22573077
"UV043","S_Polish-1",13245970
"UV043","S_Bengali-1",20489135
"UV043","UV927",154134164
"UV043","MAR05",81269730
"UV043","S_Palestinian-3",8112006
"UV043","MEN03",88923383
"UV043","S_Tu-2",26116820
"UV043","ERS724867",23186059
"UV043","UV518",124749065
"UV043","S_Uygur-1",19322968
"UV043","S_Hezhen-1",20870765
"UV043","S_Icelandic-1",15034689
"UV043","S_Yadava-1",17917716
"UV043","S_Naxi-1",22322639
"UV043","UV1196",145773506
"UV043","UV1003",155941181
"UV043","ERS699821",26288864
"UV043","ERS984054",24936028
"UV043","S_Oroqen-2",20122704
"UV043","S_Tuscan-2",13713088
"UV043","UV940",135626649
"UV043","S_Punjabi-3",17108567
"UV043","MEN04",90447000
"UV043","ERS724833",21286554
"UV043","S_Georgian-1",15757709
"UV043","UV986",142581934
"UV043","ERS700546",24389008
"UV043","MAR04",87285892
"UV043","S_Palestinian-2",12574464
"UV043","BUN05",78652332
"UV043","S_BedouinB-2",11791750
"UV043","S_Chukchi-1",19075377
"UV043","S_Papuan-6",148041247
"UV043","UV910",128390242
"UV043","S_Lezgin-2",14992939
"UV043","ERS700543",24928311
"UV043","ERS700537",23979540
"UV043","S_Ami-1",21315834
"UV043","S_Kinh-2",23358159
"UV043","S_Relli-2",17678331
"UV043","S_Abkhasian-2",13361327
"UV043","UV956",142492949
"UV043","S_Cambodian-2",22674624
"UV043","13784_3",83204507
"UV043","MEN01",92211686
"UV043","S_Kapu-2",18367013
"UV043","S_Finnish-3",19143110
"UV043","S_Papuan-10",151759058
"UV043","MEN02",92740621
"UV043","UV897",123202622
"UV043","S_French-1",10979566
"UV043","ERS700532",23958873
"UV043","S_Relli-1",17528753
"UV043","UV305",203777774
"UV043","ERS699815",20620778
"UV043","ERS700563",30091295
"UV043","S_Brahui-1",14464386
"UV043","ERS985079",19743939
"UV043","S_Khonda_Dora-1",15395937
"UV043","S_Estonian-1",12837186
"UV043","S_Japanese-1",18900218
"UV043","S_Burmese-1",23251428
"UV043","S_Cambodian-1",26959657
"UV043","13748_8",83094404
"UV043","S_Kalash-2",16132991
"UV043","S_Korean-1",25191491
"UV043","S_BedouinB-1",11224275
"UV043","ERS724872",22514035
"UV043","S_Hazara-2",19395343
"UV043","ERS700535",25363078
"UV043","S_Sindhi-2",15498607
"UV043","ERS724874",22331714
"UV043","TAR01",92467665
"UV043","S_Bengali-2",18832281
"UV043","S_Aleut-2",17655750
"UV043","ERS724868",25342535
"UV043","S_Tajik-1",15398265
"UV043","S_Hungarian-2",13595271
"UV043","S_Jordanian-2",9994545
"UV043","ERS699828",27403190
"UV043","13733_8",80821989
"UV043","13784_5",85518720
"UV043","ERS699825",19410412
"UV043","13748_5",84070017
"UV043","UV580",146901237
"UV043","UV573",153958186
"UV043","ERS724834",25627208
"UV043","S_Hungarian-1",14299459
"UV043","S_Samaritan-1",11392035
"UV043","13748_3",81674915
"UV043","S_Lahu-1",19193430
"UV043","ERS699820",20496134
"UV043","S_Thai-2",25050873
"UV043","S_Burusho-2",19434461
"UV043","UV923",146737422
"UV043","S_She-2",20942541
"UV043","S_Pathan-2",14463262
"UV043","S_Armenian-2",16806669
"UV043","S_Japanese-3",21679334
"UV043","S_Czech-2",11753014
"UV043","MAR03",85323969
"UV043","ERS985090",27404164
"UV043","S_Spanish-1",16921984
"UV043","S_Aleut-1",18844214
"UV043","ERS700533",25835033
"UV043","S_Tuscan-1",15744335
"UV043","S_Even-1",24100129
"UV043","S_Eskimo_Sireniki-2",22707024
"UV043","S_Dai-3",24259117
"UV043","13748_4",77485404
"UV043","S_Jordanian-3",13148386
"UV043","S_Finnish-1",13423453
"UV043","S_Yemenite_Jew-1",11687522
"UV043","ERS700561",25172034
"UV043","S_Pathan-1",15819242
"UV043","S_Albanian-1",19153205
"UV043","S_Mansi-2",19649336
"UV043","13784_2",87173927
"UV043","S_Madiga-2",16204700
"UV043","S_Punjabi-1",21210103
"UV043","MAR02",81500170
"UV043","S_Kapu-1",16664437
"UV043","KUN05",88650501
"UV043","S_Druze-1",13652811
"UV043","S_Thai-1",23741662
"UV043","S_Bergamo-2",12378835
"UV043","ERS724852",20860459
"UV043","S_Papuan-8",148668875
"UV043","UV1230",133143999
"UV043","S_Miao-1",19240422
"UV043","S_Estonian-2",14088075
"UV043","S_Greek-1",12176787
"UV043","ERS700553",24503296
"UV043","S_Yadava-2",20141392
"UV043","ERS724866",25597386
"UV043","ERS700562",24412343
"UV043","S_Yakut-1",25205499
"UV043","S_Palestinian-1",12976426
"UV043","13784_4",83540039
"UV043","S_Tubalar-2",22380923
"UV043","ERS700558",23123870
"UV043","S_Japanese-2",23387033
"UV043","ERS724861",24628429
"UV043","S_Eskimo_Naukan-1",22687147
"UV043","S_Iraqi_Jew-1",13948839
"UV043","ERS724835",22774341
"UV043","S_Tu-1",23141563
"UV043","ERS699819",25589134
"UV043","S_Mongola-1",23170675
"UV043","ERS724876",26354082
"UV043","SS6004472",82051841
"UV043","ERS724859",23475756
"UV043","S_Madiga-1",18104934
"UV043","ERS699812",24307438
